"ID";"Sex";"Regions";"Periods";"PopulationOn31December_20"
"59041";"T001038";"GM0131";"2014JJ00";""
"59042";"T001038";"GM0131";"2015JJ00";""
"59043";"T001038";"GM0131";"2016JJ00";""
"59044";"T001038";"GM0131";"2017JJ00";""
"59045";"T001038";"GM0131";"2018JJ00";""
"59046";"T001038";"GM0131";"2019JJ00";""
"59047";"T001038";"GM0131";"2020JJ00";""
"59102";"T001038";"GM0091";"2014JJ00";""
"59103";"T001038";"GM0091";"2015JJ00";""
"59104";"T001038";"GM0091";"2016JJ00";""
"59105";"T001038";"GM0091";"2017JJ00";""
"59106";"T001038";"GM0091";"2018JJ00";""
"59107";"T001038";"GM0091";"2019JJ00";""
"59108";"T001038";"GM0091";"2020JJ00";""
"59163";"T001038";"GM0341";"2014JJ00";""
"59164";"T001038";"GM0341";"2015JJ00";""
"59165";"T001038";"GM0341";"2016JJ00";""
"59166";"T001038";"GM0341";"2017JJ00";""
"59167";"T001038";"GM0341";"2018JJ00";""
"59168";"T001038";"GM0341";"2019JJ00";""
"59169";"T001038";"GM0341";"2020JJ00";""
"59224";"T001038";"GM0342";"2014JJ00";"   45454"
"59225";"T001038";"GM0342";"2015JJ00";"   45487"
"59226";"T001038";"GM0342";"2016JJ00";"   45874"
"59227";"T001038";"GM0342";"2017JJ00";"   46089"
"59228";"T001038";"GM0342";"2018JJ00";"   46194"
"59229";"T001038";"GM0342";"2019JJ00";"   46606"
"59230";"T001038";"GM0342";"2020JJ00";"   46906"
"59285";"T001038";"GM0847";"2014JJ00";"   18695"
"59286";"T001038";"GM0847";"2015JJ00";"   18914"
"59287";"T001038";"GM0847";"2016JJ00";"   19036"
"59288";"T001038";"GM0847";"2017JJ00";"   19120"
"59289";"T001038";"GM0847";"2018JJ00";"   19322"
"59290";"T001038";"GM0847";"2019JJ00";"   19368"
"59291";"T001038";"GM0847";"2020JJ00";"   19428"
"59346";"T001038";"GM1184";"2014JJ00";""
"59347";"T001038";"GM1184";"2015JJ00";""
"59348";"T001038";"GM1184";"2016JJ00";""
"59349";"T001038";"GM1184";"2017JJ00";""
"59350";"T001038";"GM1184";"2018JJ00";""
"59351";"T001038";"GM1184";"2019JJ00";""
"59352";"T001038";"GM1184";"2020JJ00";""
"59407";"T001038";"GM0848";"2014JJ00";"   16344"
"59408";"T001038";"GM0848";"2015JJ00";"   16425"
"59409";"T001038";"GM0848";"2016JJ00";"   16626"
"59410";"T001038";"GM0848";"2017JJ00";"   16753"
"59411";"T001038";"GM0848";"2018JJ00";"   16904"
"59412";"T001038";"GM0848";"2019JJ00";"   17322"
"59413";"T001038";"GM0848";"2020JJ00";"   17552"
"59468";"T001038";"GM0970";"2014JJ00";""
"59469";"T001038";"GM0970";"2015JJ00";""
"59470";"T001038";"GM0970";"2016JJ00";""
"59471";"T001038";"GM0970";"2017JJ00";""
"59472";"T001038";"GM0970";"2018JJ00";""
"59473";"T001038";"GM0970";"2019JJ00";""
"59474";"T001038";"GM0970";"2020JJ00";""
"59529";"T001038";"GM0612";"2014JJ00";"   72740"
"59530";"T001038";"GM0612";"2015JJ00";""
"59531";"T001038";"GM0612";"2016JJ00";""
"59532";"T001038";"GM0612";"2017JJ00";""
"59533";"T001038";"GM0612";"2018JJ00";""
"59534";"T001038";"GM0612";"2019JJ00";""
"59535";"T001038";"GM0612";"2020JJ00";""
"59590";"T001038";"GM0849";"2014JJ00";""
"59591";"T001038";"GM0849";"2015JJ00";""
"59592";"T001038";"GM0849";"2016JJ00";""
"59593";"T001038";"GM0849";"2017JJ00";""
"59594";"T001038";"GM0849";"2018JJ00";""
"59595";"T001038";"GM0849";"2019JJ00";""
"59596";"T001038";"GM0849";"2020JJ00";""
"59651";"T001038";"GM1691";"2014JJ00";""
"59652";"T001038";"GM1691";"2015JJ00";""
"59653";"T001038";"GM1691";"2016JJ00";""
"59654";"T001038";"GM1691";"2017JJ00";""
"59655";"T001038";"GM1691";"2018JJ00";""
"59656";"T001038";"GM1691";"2019JJ00";""
"59657";"T001038";"GM1691";"2020JJ00";""
"59712";"T001038";"GM1188";"2014JJ00";""
"59713";"T001038";"GM1188";"2015JJ00";""
"59714";"T001038";"GM1188";"2016JJ00";""
"59715";"T001038";"GM1188";"2017JJ00";""
"59716";"T001038";"GM1188";"2018JJ00";""
"59717";"T001038";"GM1188";"2019JJ00";""
"59718";"T001038";"GM1188";"2020JJ00";""
"59773";"T001038";"GM0179";"2014JJ00";""
"59774";"T001038";"GM0179";"2015JJ00";""
"59775";"T001038";"GM0179";"2016JJ00";""
"59776";"T001038";"GM0179";"2017JJ00";""
"59777";"T001038";"GM0179";"2018JJ00";""
"59778";"T001038";"GM0179";"2019JJ00";""
"59779";"T001038";"GM0179";"2020JJ00";""
"59834";"T001038";"GM0037";"2014JJ00";"   32610"
"59835";"T001038";"GM0037";"2015JJ00";"   32621"
"59836";"T001038";"GM0037";"2016JJ00";"   32252"
"59837";"T001038";"GM0037";"2017JJ00";"   32258"
"59838";"T001038";"GM0037";"2018JJ00";"   31789"
"59839";"T001038";"GM0037";"2019JJ00";"   31686"
"59840";"T001038";"GM0037";"2020JJ00";"   31754"
"59895";"T001038";"GM0850";"2014JJ00";""
"59896";"T001038";"GM0850";"2015JJ00";""
"59897";"T001038";"GM0850";"2016JJ00";""
"59898";"T001038";"GM0850";"2017JJ00";""
"59899";"T001038";"GM0850";"2018JJ00";""
"59900";"T001038";"GM0850";"2019JJ00";""
"59901";"T001038";"GM0850";"2020JJ00";""
"59956";"T001038";"GM0180";"2014JJ00";"   16421"
"59957";"T001038";"GM0180";"2015JJ00";"   16544"
"59958";"T001038";"GM0180";"2016JJ00";"   16691"
"59959";"T001038";"GM0180";"2017JJ00";"   16797"
"59960";"T001038";"GM0180";"2018JJ00";"   17003"
"59961";"T001038";"GM0180";"2019JJ00";"   17145"
"59962";"T001038";"GM0180";"2020JJ00";"   17261"
"60017";"T001038";"GM0714";"2014JJ00";""
"60018";"T001038";"GM0714";"2015JJ00";""
"60019";"T001038";"GM0714";"2016JJ00";""
"60020";"T001038";"GM0714";"2017JJ00";""
"60021";"T001038";"GM0714";"2018JJ00";""
"60022";"T001038";"GM0714";"2019JJ00";""
"60023";"T001038";"GM0714";"2020JJ00";""
"60078";"T001038";"GM0092";"2014JJ00";""
"60079";"T001038";"GM0092";"2015JJ00";""
"60080";"T001038";"GM0092";"2016JJ00";""
"60081";"T001038";"GM0092";"2017JJ00";""
"60082";"T001038";"GM0092";"2018JJ00";""
"60083";"T001038";"GM0092";"2019JJ00";""
"60084";"T001038";"GM0092";"2020JJ00";""
"60139";"T001038";"GM0532";"2014JJ00";"   21498"
"60140";"T001038";"GM0532";"2015JJ00";"   21493"
"60141";"T001038";"GM0532";"2016JJ00";"   21552"
"60142";"T001038";"GM0532";"2017JJ00";"   21670"
"60143";"T001038";"GM0532";"2018JJ00";"   21706"
"60144";"T001038";"GM0532";"2019JJ00";"   21726"
"60145";"T001038";"GM0532";"2020JJ00";"   21743"
"60200";"T001038";"GM0041";"2014JJ00";""
"60201";"T001038";"GM0041";"2015JJ00";""
"60202";"T001038";"GM0041";"2016JJ00";""
"60203";"T001038";"GM0041";"2017JJ00";""
"60204";"T001038";"GM0041";"2018JJ00";""
"60205";"T001038";"GM0041";"2019JJ00";""
"60206";"T001038";"GM0041";"2020JJ00";""
"60261";"T001038";"GM0851";"2014JJ00";"   23638"
"60262";"T001038";"GM0851";"2015JJ00";"   23477"
"60263";"T001038";"GM0851";"2016JJ00";"   23970"
"60264";"T001038";"GM0851";"2017JJ00";"   24781"
"60265";"T001038";"GM0851";"2018JJ00";"   25054"
"60266";"T001038";"GM0851";"2019JJ00";"   24416"
"60267";"T001038";"GM0851";"2020JJ00";"   24310"
"60322";"T001038";"GM1376";"2014JJ00";""
"60323";"T001038";"GM1376";"2015JJ00";""
"60324";"T001038";"GM1376";"2016JJ00";""
"60325";"T001038";"GM1376";"2017JJ00";""
"60326";"T001038";"GM1376";"2018JJ00";""
"60327";"T001038";"GM1376";"2019JJ00";""
"60328";"T001038";"GM1376";"2020JJ00";""
"60383";"T001038";"GM0280";"2014JJ00";""
"60384";"T001038";"GM0280";"2015JJ00";""
"60385";"T001038";"GM0280";"2016JJ00";""
"60386";"T001038";"GM0280";"2017JJ00";""
"60387";"T001038";"GM0280";"2018JJ00";""
"60388";"T001038";"GM0280";"2019JJ00";""
"60389";"T001038";"GM0280";"2020JJ00";""
"60444";"T001038";"GM0181";"2014JJ00";""
"60445";"T001038";"GM0181";"2015JJ00";""
"60446";"T001038";"GM0181";"2016JJ00";""
"60447";"T001038";"GM0181";"2017JJ00";""
"60448";"T001038";"GM0181";"2018JJ00";""
"60449";"T001038";"GM0181";"2019JJ00";""
"60450";"T001038";"GM0181";"2020JJ00";""
"60505";"T001038";"GM1708";"2014JJ00";"   43219"
"60506";"T001038";"GM1708";"2015JJ00";"   43333"
"60507";"T001038";"GM1708";"2016JJ00";"   43448"
"60508";"T001038";"GM1708";"2017JJ00";"   43768"
"60509";"T001038";"GM1708";"2018JJ00";"   43940"
"60510";"T001038";"GM1708";"2019JJ00";"   44126"
"60511";"T001038";"GM1708";"2020JJ00";"   44341"
"60566";"T001038";"GM0182";"2014JJ00";""
"60567";"T001038";"GM0182";"2015JJ00";""
"60568";"T001038";"GM0182";"2016JJ00";""
"60569";"T001038";"GM0182";"2017JJ00";""
"60570";"T001038";"GM0182";"2018JJ00";""
"60571";"T001038";"GM0182";"2019JJ00";""
"60572";"T001038";"GM0182";"2020JJ00";""
"60627";"T001038";"GM0971";"2014JJ00";"   25134"
"60628";"T001038";"GM0971";"2015JJ00";"   25064"
"60629";"T001038";"GM0971";"2016JJ00";"   25059"
"60630";"T001038";"GM0971";"2017JJ00";"   24987"
"60631";"T001038";"GM0971";"2018JJ00";"   24961"
"60632";"T001038";"GM0971";"2019JJ00";"   25007"
"60633";"T001038";"GM0971";"2020JJ00";"   24875"
"60688";"T001038";"GM1195";"2014JJ00";""
"60689";"T001038";"GM1195";"2015JJ00";""
"60690";"T001038";"GM1195";"2016JJ00";""
"60691";"T001038";"GM1195";"2017JJ00";""
"60692";"T001038";"GM1195";"2018JJ00";""
"60693";"T001038";"GM1195";"2019JJ00";""
"60694";"T001038";"GM1195";"2020JJ00";""
"60749";"T001038";"GM0972";"2014JJ00";""
"60750";"T001038";"GM0972";"2015JJ00";""
"60751";"T001038";"GM0972";"2016JJ00";""
"60752";"T001038";"GM0972";"2017JJ00";""
"60753";"T001038";"GM0972";"2018JJ00";""
"60754";"T001038";"GM0972";"2019JJ00";""
"60755";"T001038";"GM0972";"2020JJ00";""
"60810";"T001038";"GM1904";"2014JJ00";"   63943"
"60811";"T001038";"GM1904";"2015JJ00";"   64061"
"60812";"T001038";"GM1904";"2016JJ00";"   64450"
"60813";"T001038";"GM1904";"2017JJ00";"   64513"
"60814";"T001038";"GM1904";"2018JJ00";"   64336"
"60815";"T001038";"GM1904";"2019JJ00";"   64931"
"60816";"T001038";"GM1904";"2020JJ00";"   65108"
"60871";"T001038";"GM1196";"2014JJ00";""
"60872";"T001038";"GM1196";"2015JJ00";""
"60873";"T001038";"GM1196";"2016JJ00";""
"60874";"T001038";"GM1196";"2017JJ00";""
"60875";"T001038";"GM1196";"2018JJ00";""
"60876";"T001038";"GM1196";"2019JJ00";""
"60877";"T001038";"GM1196";"2020JJ00";""
"60932";"T001038";"GM0615";"2014JJ00";""
"60933";"T001038";"GM0615";"2015JJ00";""
"60934";"T001038";"GM0615";"2016JJ00";""
"60935";"T001038";"GM0615";"2017JJ00";""
"60936";"T001038";"GM0615";"2018JJ00";""
"60937";"T001038";"GM0615";"2019JJ00";""
"60938";"T001038";"GM0615";"2020JJ00";""
"60993";"T001038";"GM0343";"2014JJ00";""
"60994";"T001038";"GM0343";"2015JJ00";""
"60995";"T001038";"GM0343";"2016JJ00";""
"60996";"T001038";"GM0343";"2017JJ00";""
"60997";"T001038";"GM0343";"2018JJ00";""
"60998";"T001038";"GM0343";"2019JJ00";""
"60999";"T001038";"GM0343";"2020JJ00";""
"61054";"T001038";"GM0973";"2014JJ00";""
"61055";"T001038";"GM0973";"2015JJ00";""
"61056";"T001038";"GM0973";"2016JJ00";""
"61057";"T001038";"GM0973";"2017JJ00";""
"61058";"T001038";"GM0973";"2018JJ00";""
"61059";"T001038";"GM0973";"2019JJ00";""
"61060";"T001038";"GM0973";"2020JJ00";""
"61115";"T001038";"GM0616";"2014JJ00";""
"61116";"T001038";"GM0616";"2015JJ00";""
"61117";"T001038";"GM0616";"2016JJ00";""
"61118";"T001038";"GM0616";"2017JJ00";""
"61119";"T001038";"GM0616";"2018JJ00";""
"61120";"T001038";"GM0616";"2019JJ00";""
"61121";"T001038";"GM0616";"2020JJ00";""
"61176";"T001038";"GM0617";"2014JJ00";"    8716"
"61177";"T001038";"GM0617";"2015JJ00";"    8766"
"61178";"T001038";"GM0617";"2016JJ00";"    8785"
"61179";"T001038";"GM0617";"2017JJ00";"    8793"
"61180";"T001038";"GM0617";"2018JJ00";"    8776"
"61181";"T001038";"GM0617";"2019JJ00";""
"61182";"T001038";"GM0617";"2020JJ00";""
"61237";"T001038";"GM1900";"2014JJ00";"   84164"
"61238";"T001038";"GM1900";"2015JJ00";"   84048"
"61239";"T001038";"GM1900";"2016JJ00";"   84158"
"61240";"T001038";"GM1900";"2017JJ00";"   84183"
"61241";"T001038";"GM1900";"2018JJ00";"   89710"
"61242";"T001038";"GM1900";"2019JJ00";"   89987"
"61243";"T001038";"GM1900";"2020JJ00";"   89999"
"61298";"T001038";"GM0974";"2014JJ00";""
"61299";"T001038";"GM0974";"2015JJ00";""
"61300";"T001038";"GM0974";"2016JJ00";""
"61301";"T001038";"GM0974";"2017JJ00";""
"61302";"T001038";"GM0974";"2018JJ00";""
"61303";"T001038";"GM0974";"2019JJ00";""
"61304";"T001038";"GM0974";"2020JJ00";""
"61359";"T001038";"GM0975";"2014JJ00";""
"61360";"T001038";"GM0975";"2015JJ00";""
"61361";"T001038";"GM0975";"2016JJ00";""
"61362";"T001038";"GM0975";"2017JJ00";""
"61363";"T001038";"GM0975";"2018JJ00";""
"61364";"T001038";"GM0975";"2019JJ00";""
"61365";"T001038";"GM0975";"2020JJ00";""
"61420";"T001038";"GM0976";"2014JJ00";""
"61421";"T001038";"GM0976";"2015JJ00";""
"61422";"T001038";"GM0976";"2016JJ00";""
"61423";"T001038";"GM0976";"2017JJ00";""
"61424";"T001038";"GM0976";"2018JJ00";""
"61425";"T001038";"GM0976";"2019JJ00";""
"61426";"T001038";"GM0976";"2020JJ00";""
"61481";"T001038";"GM0853";"2014JJ00";""
"61482";"T001038";"GM0853";"2015JJ00";""
"61483";"T001038";"GM0853";"2016JJ00";""
"61484";"T001038";"GM0853";"2017JJ00";""
"61485";"T001038";"GM0853";"2018JJ00";""
"61486";"T001038";"GM0853";"2019JJ00";""
"61487";"T001038";"GM0853";"2020JJ00";""
"61542";"T001038";"GM0042";"2014JJ00";""
"61543";"T001038";"GM0042";"2015JJ00";""
"61544";"T001038";"GM0042";"2016JJ00";""
"61545";"T001038";"GM0042";"2017JJ00";""
"61546";"T001038";"GM0042";"2018JJ00";""
"61547";"T001038";"GM0042";"2019JJ00";""
"61548";"T001038";"GM0042";"2020JJ00";""
"61603";"T001038";"GM0715";"2014JJ00";"   54577"
"61604";"T001038";"GM0715";"2015JJ00";"   54657"
"61605";"T001038";"GM0715";"2016JJ00";"   54588"
"61606";"T001038";"GM0715";"2017JJ00";"   54440"
"61607";"T001038";"GM0715";"2018JJ00";"   54589"
"61608";"T001038";"GM0715";"2019JJ00";"   54426"
"61609";"T001038";"GM0715";"2020JJ00";"   54463"
"61664";"T001038";"GM0093";"2014JJ00";"    4827"
"61665";"T001038";"GM0093";"2015JJ00";"    4870"
"61666";"T001038";"GM0093";"2016JJ00";"    4859"
"61667";"T001038";"GM0093";"2017JJ00";"    4906"
"61668";"T001038";"GM0093";"2018JJ00";"    4890"
"61669";"T001038";"GM0093";"2019JJ00";"    4888"
"61670";"T001038";"GM0093";"2020JJ00";"    4870"
"61725";"T001038";"GM0854";"2014JJ00";""
"61726";"T001038";"GM0854";"2015JJ00";""
"61727";"T001038";"GM0854";"2016JJ00";""
"61728";"T001038";"GM0854";"2017JJ00";""
"61729";"T001038";"GM0854";"2018JJ00";""
"61730";"T001038";"GM0854";"2019JJ00";""
"61731";"T001038";"GM0854";"2020JJ00";""
"61786";"T001038";"GM0448";"2014JJ00";"   13581"
"61787";"T001038";"GM0448";"2015JJ00";"   13574"
"61788";"T001038";"GM0448";"2016JJ00";"   13545"
"61789";"T001038";"GM0448";"2017JJ00";"   13584"
"61790";"T001038";"GM0448";"2018JJ00";"   13547"
"61791";"T001038";"GM0448";"2019JJ00";"   13575"
"61792";"T001038";"GM0448";"2020JJ00";"   13656"
"61847";"T001038";"GM1525";"2014JJ00";"   35646"
"61848";"T001038";"GM1525";"2015JJ00";"   36013"
"61849";"T001038";"GM1525";"2016JJ00";"   36093"
"61850";"T001038";"GM1525";"2017JJ00";"   36584"
"61851";"T001038";"GM1525";"2018JJ00";"   37061"
"61852";"T001038";"GM1525";"2019JJ00";"   37440"
"61853";"T001038";"GM1525";"2020JJ00";"   37791"
"61908";"T001038";"GM0716";"2014JJ00";"   25440"
"61909";"T001038";"GM0716";"2015JJ00";"   25421"
"61910";"T001038";"GM0716";"2016JJ00";"   25527"
"61911";"T001038";"GM0716";"2017JJ00";"   25583"
"61912";"T001038";"GM0716";"2018JJ00";"   25780"
"61913";"T001038";"GM0716";"2019JJ00";"   25757"
"61914";"T001038";"GM0716";"2020JJ00";"   26085"
"61969";"T001038";"GM0977";"2014JJ00";""
"61970";"T001038";"GM0977";"2015JJ00";""
"61971";"T001038";"GM0977";"2016JJ00";""
"61972";"T001038";"GM0977";"2017JJ00";""
"61973";"T001038";"GM0977";"2018JJ00";""
"61974";"T001038";"GM0977";"2019JJ00";""
"61975";"T001038";"GM0977";"2020JJ00";""
"62030";"T001038";"GM0281";"2014JJ00";"   41590"
"62031";"T001038";"GM0281";"2015JJ00";"   41510"
"62032";"T001038";"GM0281";"2016JJ00";"   41488"
"62033";"T001038";"GM0281";"2017JJ00";"   41465"
"62034";"T001038";"GM0281";"2018JJ00";"   41978"
"62035";"T001038";"GM0281";"2019JJ00";"   42159"
"62036";"T001038";"GM0281";"2020JJ00";"   41920"
"62091";"T001038";"GM0618";"2014JJ00";""
"62092";"T001038";"GM0618";"2015JJ00";""
"62093";"T001038";"GM0618";"2016JJ00";""
"62094";"T001038";"GM0618";"2017JJ00";""
"62095";"T001038";"GM0618";"2018JJ00";""
"62096";"T001038";"GM0618";"2019JJ00";""
"62097";"T001038";"GM0618";"2020JJ00";""
"62152";"T001038";"GM0094";"2014JJ00";""
"62153";"T001038";"GM0094";"2015JJ00";""
"62154";"T001038";"GM0094";"2016JJ00";""
"62155";"T001038";"GM0094";"2017JJ00";""
"62156";"T001038";"GM0094";"2018JJ00";""
"62157";"T001038";"GM0094";"2019JJ00";""
"62158";"T001038";"GM0094";"2020JJ00";""
"62213";"T001038";"GM0855";"2014JJ00";"  211648"
"62214";"T001038";"GM0855";"2015JJ00";"  212941"
"62215";"T001038";"GM0855";"2016JJ00";"  213804"
"62216";"T001038";"GM0855";"2017JJ00";"  215588"
"62217";"T001038";"GM0855";"2018JJ00";"  217259"
"62218";"T001038";"GM0855";"2019JJ00";"  219789"
"62219";"T001038";"GM0855";"2020JJ00";"  220505"
"62274";"T001038";"GM0183";"2014JJ00";"   21142"
"62275";"T001038";"GM0183";"2015JJ00";"   21120"
"62276";"T001038";"GM0183";"2016JJ00";"   21153"
"62277";"T001038";"GM0183";"2017JJ00";"   21213"
"62278";"T001038";"GM0183";"2018JJ00";"   21276"
"62279";"T001038";"GM0183";"2019JJ00";"   21275"
"62280";"T001038";"GM0183";"2020JJ00";"   21315"
"62335";"T001038";"GM1204";"2014JJ00";""
"62336";"T001038";"GM1204";"2015JJ00";""
"62337";"T001038";"GM1204";"2016JJ00";""
"62338";"T001038";"GM1204";"2017JJ00";""
"62339";"T001038";"GM1204";"2018JJ00";""
"62340";"T001038";"GM1204";"2019JJ00";""
"62341";"T001038";"GM1204";"2020JJ00";""
"62396";"T001038";"GM1205";"2014JJ00";""
"62397";"T001038";"GM1205";"2015JJ00";""
"62398";"T001038";"GM1205";"2016JJ00";""
"62399";"T001038";"GM1205";"2017JJ00";""
"62400";"T001038";"GM1205";"2018JJ00";""
"62401";"T001038";"GM1205";"2019JJ00";""
"62402";"T001038";"GM1205";"2020JJ00";""
"62457";"T001038";"GM1700";"2014JJ00";"   33874"
"62458";"T001038";"GM1700";"2015JJ00";"   33846"
"62459";"T001038";"GM1700";"2016JJ00";"   33845"
"62460";"T001038";"GM1700";"2017JJ00";"   33903"
"62461";"T001038";"GM1700";"2018JJ00";"   33792"
"62462";"T001038";"GM1700";"2019JJ00";"   33743"
"62463";"T001038";"GM1700";"2020JJ00";"   33699"
"62518";"T001038";"GM0449";"2014JJ00";""
"62519";"T001038";"GM0449";"2015JJ00";""
"62520";"T001038";"GM0449";"2016JJ00";""
"62521";"T001038";"GM0449";"2017JJ00";""
"62522";"T001038";"GM0449";"2018JJ00";""
"62523";"T001038";"GM0449";"2019JJ00";""
"62524";"T001038";"GM0449";"2020JJ00";""
"62579";"T001038";"GM1730";"2014JJ00";"   32570"
"62580";"T001038";"GM1730";"2015JJ00";"   32804"
"62581";"T001038";"GM1730";"2016JJ00";"   33280"
"62582";"T001038";"GM1730";"2017JJ00";"   33462"
"62583";"T001038";"GM1730";"2018JJ00";"   33698"
"62584";"T001038";"GM1730";"2019JJ00";"   33887"
"62585";"T001038";"GM1730";"2020JJ00";"   33978"
"62640";"T001038";"GM0737";"2014JJ00";"   31957"
"62641";"T001038";"GM0737";"2015JJ00";"   32077"
"62642";"T001038";"GM0737";"2016JJ00";"   31963"
"62643";"T001038";"GM0737";"2017JJ00";"   31870"
"62644";"T001038";"GM0737";"2018JJ00";"   31780"
"62645";"T001038";"GM0737";"2019JJ00";"   32052"
"62646";"T001038";"GM0737";"2020JJ00";"   32060"
"62701";"T001038";"GM0978";"2014JJ00";""
"62702";"T001038";"GM0978";"2015JJ00";""
"62703";"T001038";"GM0978";"2016JJ00";""
"62704";"T001038";"GM0978";"2017JJ00";""
"62705";"T001038";"GM0978";"2018JJ00";""
"62706";"T001038";"GM0978";"2019JJ00";""
"62707";"T001038";"GM0978";"2020JJ00";""
"62762";"T001038";"GM0282";"2014JJ00";"    9416"
"62763";"T001038";"GM0282";"2015JJ00";""
"62764";"T001038";"GM0282";"2016JJ00";""
"62765";"T001038";"GM0282";"2017JJ00";""
"62766";"T001038";"GM0282";"2018JJ00";""
"62767";"T001038";"GM0282";"2019JJ00";""
"62768";"T001038";"GM0282";"2020JJ00";""
"62823";"T001038";"GM0856";"2014JJ00";"   41089"
"62824";"T001038";"GM0856";"2015JJ00";"   41247"
"62825";"T001038";"GM0856";"2016JJ00";"   41384"
"62826";"T001038";"GM0856";"2017JJ00";"   41725"
"62827";"T001038";"GM0856";"2018JJ00";"   41782"
"62828";"T001038";"GM0856";"2019JJ00";"   42119"
"62829";"T001038";"GM0856";"2020JJ00";"   42291"
"62884";"T001038";"GM0857";"2014JJ00";""
"62885";"T001038";"GM0857";"2015JJ00";""
"62886";"T001038";"GM0857";"2016JJ00";""
"62887";"T001038";"GM0857";"2017JJ00";""
"62888";"T001038";"GM0857";"2018JJ00";""
"62889";"T001038";"GM0857";"2019JJ00";""
"62890";"T001038";"GM0857";"2020JJ00";""
"62945";"T001038";"GM0450";"2014JJ00";"   13291"
"62946";"T001038";"GM0450";"2015JJ00";"   13360"
"62947";"T001038";"GM0450";"2016JJ00";"   13465"
"62948";"T001038";"GM0450";"2017JJ00";"   13520"
"62949";"T001038";"GM0450";"2018JJ00";"   13528"
"62950";"T001038";"GM0450";"2019JJ00";"   13666"
"62951";"T001038";"GM0450";"2020JJ00";"   13632"
"63006";"T001038";"GM0451";"2014JJ00";"   28731"
"63007";"T001038";"GM0451";"2015JJ00";"   29181"
"63008";"T001038";"GM0451";"2016JJ00";"   29201"
"63009";"T001038";"GM0451";"2017JJ00";"   29445"
"63010";"T001038";"GM0451";"2018JJ00";"   29424"
"63011";"T001038";"GM0451";"2019JJ00";"   29478"
"63012";"T001038";"GM0451";"2020JJ00";"   30206"
"63067";"T001038";"GM0043";"2014JJ00";""
"63068";"T001038";"GM0043";"2015JJ00";""
"63069";"T001038";"GM0043";"2016JJ00";""
"63070";"T001038";"GM0043";"2017JJ00";""
"63071";"T001038";"GM0043";"2018JJ00";""
"63072";"T001038";"GM0043";"2019JJ00";""
"63073";"T001038";"GM0043";"2020JJ00";""
"63128";"T001038";"GM0044";"2014JJ00";""
"63129";"T001038";"GM0044";"2015JJ00";""
"63130";"T001038";"GM0044";"2016JJ00";""
"63131";"T001038";"GM0044";"2017JJ00";""
"63132";"T001038";"GM0044";"2018JJ00";""
"63133";"T001038";"GM0044";"2019JJ00";""
"63134";"T001038";"GM0044";"2020JJ00";""
"63189";"T001038";"GM0979";"2014JJ00";""
"63190";"T001038";"GM0979";"2015JJ00";""
"63191";"T001038";"GM0979";"2016JJ00";""
"63192";"T001038";"GM0979";"2017JJ00";""
"63193";"T001038";"GM0979";"2018JJ00";""
"63194";"T001038";"GM0979";"2019JJ00";""
"63195";"T001038";"GM0979";"2020JJ00";""
"63250";"T001038";"GM0045";"2014JJ00";""
"63251";"T001038";"GM0045";"2015JJ00";""
"63252";"T001038";"GM0045";"2016JJ00";""
"63253";"T001038";"GM0045";"2017JJ00";""
"63254";"T001038";"GM0045";"2018JJ00";""
"63255";"T001038";"GM0045";"2019JJ00";""
"63256";"T001038";"GM0045";"2020JJ00";""
"63311";"T001038";"GM0184";"2014JJ00";"   19705"
"63312";"T001038";"GM0184";"2015JJ00";"   19987"
"63313";"T001038";"GM0184";"2016JJ00";"   20220"
"63314";"T001038";"GM0184";"2017JJ00";"   20524"
"63315";"T001038";"GM0184";"2018JJ00";"   20763"
"63316";"T001038";"GM0184";"2019JJ00";"   21031"
"63317";"T001038";"GM0184";"2020JJ00";"   21227"
"63372";"T001038";"GM0980";"2014JJ00";""
"63373";"T001038";"GM0980";"2015JJ00";""
"63374";"T001038";"GM0980";"2016JJ00";""
"63375";"T001038";"GM0980";"2017JJ00";""
"63376";"T001038";"GM0980";"2018JJ00";""
"63377";"T001038";"GM0980";"2019JJ00";""
"63378";"T001038";"GM0980";"2020JJ00";""
"63433";"T001038";"GM0452";"2014JJ00";""
"63434";"T001038";"GM0452";"2015JJ00";""
"63435";"T001038";"GM0452";"2016JJ00";""
"63436";"T001038";"GM0452";"2017JJ00";""
"63437";"T001038";"GM0452";"2018JJ00";""
"63438";"T001038";"GM0452";"2019JJ00";""
"63439";"T001038";"GM0452";"2020JJ00";""
"63494";"T001038";"GM0046";"2014JJ00";""
"63495";"T001038";"GM0046";"2015JJ00";""
"63496";"T001038";"GM0046";"2016JJ00";""
"63497";"T001038";"GM0046";"2017JJ00";""
"63498";"T001038";"GM0046";"2018JJ00";""
"63499";"T001038";"GM0046";"2019JJ00";""
"63500";"T001038";"GM0046";"2020JJ00";""
"63555";"T001038";"GM0095";"2014JJ00";""
"63556";"T001038";"GM0095";"2015JJ00";""
"63557";"T001038";"GM0095";"2016JJ00";""
"63558";"T001038";"GM0095";"2017JJ00";""
"63559";"T001038";"GM0095";"2018JJ00";""
"63560";"T001038";"GM0095";"2019JJ00";""
"63561";"T001038";"GM0095";"2020JJ00";""
"63616";"T001038";"GM0344";"2014JJ00";"  334176"
"63617";"T001038";"GM0344";"2015JJ00";"  338967"
"63618";"T001038";"GM0344";"2016JJ00";"  343038"
